schema_version,dataset_fingerprint,assignment_id,reviewer_id,annotation_status,packet_order,evidence_id,display_order,candidate_id,formality_score,evidence_grounding_score,answerability_score,packet_skipped,skip_reason,notes,started_at,completed_at,active_seconds,question,options,correct,answer,video_1_user,video_1_source,video_2_user,video_2_source,evidence_reviewed,source_csv
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13110000_A1_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13110000_A1_A6_0-1::candidate_01,1,3,1,false,,,Sun Aug 09 2026 09:19:37 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:25:49 GMT-0400 (Eastern Daylight Time),372,"While we were assembling the furniture, I was focused on putting together the frame on the floor. What was the person in the blue shirt doing with the long white wooden piece they picked up from the box?","[""They were holding it up to help steady the frame I was working on."",""They were walking around the room and tapping it against the floor."",""They were measuring it against the wall near the whiteboard."",""They were carrying it out of the room through the doorway."",""They were sitting down and examining the connection points.""]",B,They were walking around the room and tapping it against the floor.,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13110000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13110000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13110000_A1_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13110000_A1_A6_0-1::candidate_03,1,3,1,false,,,Sun Aug 09 2026 09:19:37 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:25:49 GMT-0400 (Eastern Daylight Time),372,"We were working on that white wooden frame on the floor. I was busy holding pieces together, but I need to check on the other part of the furniture we unpacked. Where did the person in the blue shirt end up placing that long brown cardboard tube?","[""They left it inside the box next to the red refrigerator."",""They set it upright against the wall near the whiteboard."",""They laid it flat on the floor near the checkered board."",""They carried it into the other room with the kitchen."",""They put it on the table with the checkered cloth.""]",C,They laid it flat on the floor near the checkered board.,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13110000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13110000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,16,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13110000_A1_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13110000_A1_A6_0-1::candidate_05,1,3,1,false,,,Sun Aug 09 2026 09:19:37 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:25:49 GMT-0400 (Eastern Daylight Time),372,"While I was down on the floor putting together the white furniture frame with the others, I noticed a person in a blue t-shirt moving around in the background. Which piece of furniture were they standing right next to?","[""A white wardrobe"",""A white door"",""A white projector screen"",""A white refrigerator"",""A white cabinet""]",C,A white projector screen,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13110000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13110000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1::candidate_06,2,3,1,false,,,Sun Aug 09 2026 09:25:50 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:28:59 GMT-0400 (Eastern Daylight Time),191,"When the person wearing the black long-sleeved top came over to the table where we were hanging out, what item did they pick up and carry?","[""a cardboard box"",""a silver mixing bowl"",""a plastic bag"",""a red drink cup"",""a white paper""]",A,a cardboard box,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13313000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_13313000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1::candidate_03,2,3,1,false,,,Sun Aug 09 2026 09:25:50 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:28:59 GMT-0400 (Eastern Daylight Time),191,"I saw the person with pink hair and sunglasses looking at their phone while standing near the whiteboard, but I couldn't see what they were wearing on their feet. What color were the shoes or slippers they were wearing?","[""Black sneakers"",""Yellow slippers"",""White athletic shoes"",""Blue sandals"",""Red boots""]",B,Yellow slippers,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13313000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_13313000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1::candidate_01,2,1,1,false,,,Sun Aug 09 2026 09:25:50 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:28:59 GMT-0400 (Eastern Daylight Time),191,"I was looking at my phone while standing near the table, but I couldn't see what the person with long dark hair was doing with the cardboard box they were holding. What was that person doing with the box?","[""Opening the box and taking items out"",""Putting items into the box"",""Carrying the box to another room"",""Taping the box shut"",""Reading the label on the box""]",B,Putting items into the box,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13313000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_13313000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1::candidate_04,2,1,1,false,,,Sun Aug 09 2026 09:25:50 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:28:59 GMT-0400 (Eastern Daylight Time),191,"I see the person with the pink hair standing near the table, but from my angle I can't tell what she's wearing on her feet. What kind of footwear is she wearing?","[""Yellow socks"",""Black sneakers"",""Blue sandals"",""Red slippers"",""White boots""]",A,Yellow socks,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13313000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_13313000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1::candidate_05,2,3,1,false,,,Sun Aug 09 2026 09:25:50 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:28:59 GMT-0400 (Eastern Daylight Time),191,"I'm looking at the person in the black top standing by the table with the red and white checkered cloth, but I can't see what they are holding. What kind of object are they carrying?","[""A cardboard box"",""A plastic water bottle"",""A metal mixing bowl"",""A wooden chair"",""A white sheet of paper""]",A,A cardboard box,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13313000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_13313000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,17,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13313000_A1_A5_0-1::candidate_02,3,2,2,false,,,Sun Aug 09 2026 09:25:50 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:28:59 GMT-0400 (Eastern Daylight Time),191,"I noticed a large stuffed toy animal on the floor in the room with the red refrigerator, but it was too far away for me to see the details clearly. What kind of animal was that stuffed toy?","[""A stuffed giraffe"",""A stuffed elephant"",""A stuffed horse"",""A stuffed bear"",""A stuffed rabbit""]",B,A stuffed elephant,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_13313000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_13313000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,18,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1::candidate_05,3,2,2,false,,,Sun Aug 09 2026 09:29:01 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:34:21 GMT-0400 (Eastern Daylight Time),321,"I noticed a person in a blue shirt standing by the counter near the window, but from my seat at the table, I couldn't see what they were doing. What was that person doing?","[""Washing dishes in the sink"",""Preparing food or handling items on the counter"",""Looking out the window at the patio"",""Talking on a mobile phone"",""Cleaning the window glass""]",B,Preparing food or handling items on the counter,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_13390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,18,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1::candidate_06,2,2,1,false,,,Sun Aug 09 2026 09:29:01 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:34:21 GMT-0400 (Eastern Daylight Time),321,"I saw the person in the blue shirt standing by the counter near the window, but I couldn't see what they were working on. What item were they handling on the counter?","[""A large white rectangular box"",""A silver metal mixing bowl"",""A red plastic container"",""A green glass bottle"",""A stack of wooden chairs""]",A,A large white rectangular box,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_13390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,18,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1::candidate_02,2,3,1,false,,,Sun Aug 09 2026 09:29:01 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:34:21 GMT-0400 (Eastern Daylight Time),321,I saw someone standing by the red refrigerator in the background while I was at the table. Which of these describes what they were wearing?,"[""A pink t-shirt and grey sweatpants"",""A black long-sleeved top and dark jeans"",""A blue t-shirt and light beige shorts"",""A blue and white floral patterned dress"",""A white button-down shirt""]",A,A pink t-shirt and grey sweatpants,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_13390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,18,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1::candidate_01,2,3,1,false,,,Sun Aug 09 2026 09:29:01 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:34:21 GMT-0400 (Eastern Daylight Time),321,"When I was sitting at the table with the checkered cloth, I noticed someone standing in the kitchen area near the window. Which person was standing right next to the person wearing a blue shirt?","[""The person wearing a pink shirt"",""The person wearing a black top"",""The person wearing a white shirt"",""The person wearing a green dress"",""The person wearing a grey shirt""]",B,The person wearing a black top,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_13390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,18,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1::candidate_04,3,3,3,false,,,Sun Aug 09 2026 09:29:01 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:34:21 GMT-0400 (Eastern Daylight Time),321,"I was moving around the kitchen area near the trash bin and noticed a small yellow bucket on the floor, but I couldn't see clearly what was inside. What kind of container was it holding?","[""A clear plastic trash bag"",""A stack of folded towels"",""A set of cooking utensils"",""A bag of dog food"",""A pile of cardboard boxes""]",A,A clear plastic trash bag,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_13390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,18,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13390000_A2_A4_0-1::candidate_03,3,3,3,false,,,Sun Aug 09 2026 09:29:01 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:34:21 GMT-0400 (Eastern Daylight Time),321,"I was moving around the room near the table and noticed a small yellow bucket on the floor, but I couldn't see clearly what was inside. What kind of container was it holding?","[""A clear plastic trash bag"",""A stack of folded towels"",""A set of cooking utensils"",""A bag of dog food"",""A pile of cardboard boxes""]",A,A clear plastic trash bag,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_13390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,19,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1::candidate_05,3,1,2,false,,,Sun Aug 09 2026 09:34:22 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:39:20 GMT-0400 (Eastern Daylight Time),300,"I was looking at the whiteboard in the room with the cat pictures, but I couldn't see the very bottom part of the writing. What was the last item listed on the bottom left of that board?","[""A handwritten list of names"",""A drawing of a smartphone"",""A large question mark"",""A set of mathematical equations"",""A small map of the area""]",B,A drawing of a smartphone,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13483000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13483000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,19,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1::candidate_02,3,3,3,false,,,Sun Aug 09 2026 09:34:22 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:39:20 GMT-0400 (Eastern Daylight Time),300,"I was at the table with the checkered cloth and saw the person with pink hair standing near the whiteboard, but I couldn't read what was written on it. What was the list on the whiteboard about?","[""A list of food items and recipes"",""A schedule for the day's meetings"",""A grocery shopping list"",""A set of math equations"",""A list of movie titles""]",A,A list of food items and recipes,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13483000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13483000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,19,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1::candidate_04,3,3,2,false,,,Sun Aug 09 2026 09:34:22 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:39:20 GMT-0400 (Eastern Daylight Time),300,I'm trying to remember the setup in the room with the whiteboard and the cat pictures on the wall. What yellow item was sitting on top of the green shelving unit near the air conditioner?,"[""A yellow sun-shaped plush toy"",""A yellow potted plant"",""A yellow lamp"",""A yellow hat"",""A yellow box""]",A,A yellow sun-shaped plush toy,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13483000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13483000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,19,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1::candidate_03,3,3,2,false,,,Sun Aug 09 2026 09:34:22 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:39:20 GMT-0400 (Eastern Daylight Time),300,"I was at the table with the checkered cloth and saw the person with pink hair standing near the whiteboard, but I couldn't see the whole wall clearly from my angle. What was sitting on top of the green shelving unit that was next to the whiteboard?","[""A large yellow plush toy shaped like a sun"",""A small potted plant with broad green leaves"",""A stack of books and a picture frame"",""A red box and a black cable"",""A white paper towel roll and a spray bottle""]",A,A large yellow plush toy shaped like a sun,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13483000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13483000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,19,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_13483000_A4_A6_0-1::candidate_06,3,3,2,false,,,Sun Aug 09 2026 09:34:22 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 09:39:20 GMT-0400 (Eastern Daylight Time),300,"I saw the person with pink hair standing near the whiteboard in the room with the cat pictures, but I couldn't see what they were holding. What item was that person holding in their hand?","[""A pen or marker"",""A smartphone"",""A black eraser"",""A pair of scissors"",""A white piece of paper""]",B,A smartphone,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_13483000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_13483000.mp4,true,day1_4_annotated_20
