"schema_version","dataset_fingerprint","assignment_id","reviewer_id","annotation_status","packet_order","evidence_id","display_order","candidate_id","formality_score","evidence_grounding_score","answerability_score","fea_total_score","aggregate_rank","packet_skipped","skip_reason","notes","started_at","completed_at","active_seconds","question","options","correct","answer","video_1_user","video_1_source","video_2_user","video_2_source"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","27","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11543000_A1_A4_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11543000_A1_A4_0-1::candidate_04","1","1","1","3","6","false","","","2026-08-06T19:43:07.182Z","2026-08-07T17:15:45.683Z","960","I was checking out the backyard and noticed a wooden gate with a red diamond-shaped decoration. When I got inside and went to the room with the large projection screen and a desk, I saw a vase of flowers sitting on a wooden surface. What was the name written in blue on the window above that vase?","[""A1_JAKE"",""A4_LUCIA"",""DAY5"",""11:54"",""UNKNOWN""]","B","A4_LUCIA","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11543000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_11543000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","28","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1::candidate_06","2","1","2","5","5","false","","","2026-08-06T19:43:07.325Z","2026-08-07T17:54:30.479Z","2342","I was standing in the kitchen area looking toward the living room with the big projector screen. What color was the dress worn by the person standing near that screen?","[""A dark blue dress"",""A maroon dress"",""A black dress"",""A white dress"",""A light pink dress""]","A","A dark blue dress","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11573000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11573000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","28","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1::candidate_01","2","1","2","5","4","false","","","2026-08-06T19:43:07.325Z","2026-08-07T17:54:30.479Z","2342","While I was standing in the room with the whiteboard and projector screen, I saw someone in the other room near the table. What color was the table surface where they were standing?","[""Orange"",""White"",""Black"",""Blue"",""Wood-colored""]","A","Orange","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11573000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11573000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","28","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1::candidate_03","3","3","2","8","1","false","","","2026-08-06T19:43:07.325Z","2026-08-07T17:54:30.479Z","2342","I was standing by the window in the kitchen area, but I couldn't see the table in the other room with the large projector screen. Was there any food on that table?","[""Yes, there was a bowl of food on the table."",""Yes, there was a plate of fruit on the table."",""No, the table was completely empty."",""Yes, there was a pitcher of water on the table."",""Yes, there was a laptop and a notebook on the table.""]","A","Yes, there was a bowl of food on the table.","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11573000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11573000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","28","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1::candidate_05","3","1","2","6","3","false","","","2026-08-06T19:43:07.325Z","2026-08-07T17:54:30.479Z","2342","I was looking at the desk in the room with the large projector screen, but the angle from my side was a bit restricted. What specific object was sitting on the corner of that desk?","[""A small potted plant with green leaves"",""A stack of hardcover books"",""A red plastic storage bin"",""A silver laptop computer"",""A framed photograph""]","A","A small potted plant with green leaves","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11573000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11573000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","28","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1::candidate_02","2","1","2","5","6","false","","","2026-08-06T19:43:07.325Z","2026-08-07T17:54:30.479Z","2342","I saw someone standing by a table in the room with the projector screen. What color was the surface of that table?","[""Orange"",""White"",""Black"",""Blue"",""Wood-colored""]","A","Orange","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11573000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11573000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","28","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11573000_A2_A6_0-1::candidate_04","3","3","2","8","1","false","","","2026-08-06T19:43:07.325Z","2026-08-07T17:54:30.479Z","2342","I was standing in the living room with the whiteboard, but I couldn't see the desk in the room with the large projector screen. What object was sitting on that desk?","[""A small potted plant with green leaves"",""A stack of hardcover books"",""A red plastic storage bin"",""A silver laptop computer"",""A framed photograph""]","A","A small potted plant with green leaves","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY5/DAY5_A2_ALICE_11573000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11573000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","29","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1::candidate_01","2","3","1","6","6","false","","","2026-08-06T19:43:07.485Z","2026-08-07T18:23:20.255Z","1715","I was holding this large sandwich and a pink paper bag while we were sitting at the table. What was the specific dish in the round container that the person next to me was eating from?","[""A bowl of plain white rice"",""A container of green grapes"",""A round container of braised meat or stew"",""A small plate of dumplings"",""A bowl of clear soup""]","C","A round container of braised meat or stew","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_12100000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12100000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","29","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1::candidate_02","3","3","1","7","4","false","","","2026-08-06T19:43:07.485Z","2026-08-07T18:23:20.255Z","1715","While we were eating lunch at the table with the orange and white stripes, I was handling a sandwich, but I couldn't see what the person sitting across from me was eating from. What kind of food was in the round plastic container in front of them?","[""A container of green grapes"",""A bowl of plain white rice"",""A round container of braised meat or stew"",""A box of dumplings"",""A plate of sliced vegetables""]","C","A round container of braised meat or stew","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_12100000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12100000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","29","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1::candidate_03","3","3","2","8","1","false","","","2026-08-06T19:43:07.485Z","2026-08-07T18:23:20.255Z","1715","I was busy unwrapping my sandwich at the table, but I didn't get a good look at the food in front of the person with short hair and glasses. What specific food item was in the rectangular plastic container sitting on the table in front of them?","[""A clear plastic container filled with green grapes"",""A round plastic container with braised meat"",""A white styrofoam tray with dumplings"",""A glass bowl containing a soup or stew"",""A paper bag holding a sandwich""]","A","A clear plastic container filled with green grapes","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_12100000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12100000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","29","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1::candidate_04","2","3","1","6","4","false","","","2026-08-06T19:43:07.485Z","2026-08-07T18:23:20.255Z","1715","I was handling a sandwich in pink paper while sitting at the table. Looking across to where the other person in the white shirt was eating, what kind of food was in the bowl they were using?","[""A container of green grapes"",""A bowl of dark meat with sauce"",""A plate of white rice"",""A container of yellow dumplings"",""A bowl of clear soup""]","B","A bowl of dark meat with sauce","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_12100000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12100000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","29","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1::candidate_05","2","3","2","7","2","false","","","2026-08-06T19:43:07.485Z","2026-08-07T18:23:20.255Z","1715","I was holding a sandwich wrapped in pink paper. When I looked over at the person in the white shirt sitting next to me, what was inside the clear container of fruit on their side of the table?","[""A container of yellow dumplings"",""A container of green grapes"",""A container of red strawberries"",""A container of orange slices"",""A container of purple plums""]","B","A container of green grapes","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_12100000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12100000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","29","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12100000_A3_A4_0-1::candidate_06","2","3","2","7","3","false","","","2026-08-06T19:43:07.485Z","2026-08-07T18:23:20.255Z","1715","I was handling the pink paper wrapping for the sandwich, but I can't see the whole table from here. What container of green fruit is sitting on the table near the main dish?","[""A clear plastic container with green grapes"",""A white ceramic bowl with green peas"",""A glass jar with green olives"",""A paper bag with green apples"",""A wooden bowl with green beans""]","A","A clear plastic container with green grapes","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_12100000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12100000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","30","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1::candidate_02","1","1","1","3","6","false","","","2026-08-06T19:43:07.651Z","2026-08-07T18:56:22.368Z","1988","When I was standing by the red fridge and grabbing the white bottles, what was the other person in the kitchen doing at the same time?","[""Sitting at the table eating with chopsticks"",""Standing next to me looking into the fridge"",""Walking up the wooden stairs"",""Cleaning the kitchen counter"",""Watching a movie on the TV""]","A","Sitting at the table eating with chopsticks","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12120000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","30","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1::candidate_05","2","3","2","7","1","false","","","2026-08-06T19:43:07.651Z","2026-08-07T18:56:22.368Z","1988","I was heading up the stairs with my sandwich and drink. In the room with the projector screen where we ended up, was there a can of soda sitting on the table?","[""Yes, there was a red soda can"",""Yes, there was a green soda can"",""No, there was only a plastic water bottle"",""No, there were no beverages at all"",""Yes, there was a glass of water""]","A","Yes, there was a red soda can","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12120000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","30","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1::candidate_04","1","3","2","6","3","false","","","2026-08-06T19:43:07.651Z","2026-08-07T18:56:22.368Z","1988","After I closed the red fridge and headed up the stairs with my sandwich, I ended up in the room with the projector screen. What was the other person doing at the table there?","[""Eating a meal with chopsticks"",""Watching a movie on the screen"",""Cleaning the table"",""Reading a book"",""Packing boxes""]","A","Eating a meal with chopsticks","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12120000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","30","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1::candidate_01","1","2","2","5","2","false","","","2026-08-06T19:43:07.651Z","2026-08-07T18:56:22.368Z","1988","I was carrying my drink and a sandwich while walking up the stairs, but I couldn't see who was sitting at the table in the room ahead. Which of these describes what the person at the table was doing?","[""Eating food from a bowl using chopsticks"",""Drinking from a white bottle with a straw"",""Reading a book on the table"",""Typing on a laptop computer"",""Cleaning the table with a cloth""]","A","Eating food from a bowl using chopsticks","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12120000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","30","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1::candidate_06","1","3","2","6","4","false","","","2026-08-06T19:43:07.651Z","2026-08-07T18:56:22.368Z","1988","After I walked up the stairs and into the room with the projector screen, what was the other person doing at the table?","[""Eating a meal with chopsticks"",""Setting up the projector"",""Cleaning the table"",""Watching a movie"",""Drinking from a soda can""]","A","Eating a meal with chopsticks","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12120000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","30","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12120000_A1_A4_0-1::candidate_03","1","3","1","5","6","false","","","2026-08-06T19:43:07.651Z","2026-08-07T18:56:22.368Z","1988","I grabbed a sandwich and a white bottle from the red fridge before heading up the stairs. What was I holding while I walked up the stairs?","[""A sandwich and a white bottle"",""A bowl of soup and chopsticks"",""A red can of soda and a napkin"",""A plastic bag of groceries"",""A pair of shoes and a box""]","A","A sandwich and a white bottle","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12120000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_12120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","31","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12400000_A1_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_12400000_A1_A5_0-1::candidate_02","1","3","2","6","2","false","","","2026-08-06T19:43:07.824Z","2026-08-07T19:16:09.517Z","1180","I was sitting on the floor using my laptop, but I couldn't see what was happening in the rest of the room. From where you were, could you tell which person was using a laptop at the same time?","[""The person wearing a pink shirt lying on the bed"",""The person standing near the projector screen"",""The person wearing a purple shirt on the floor"",""The person sitting in the wooden chair"",""The person sitting on the sofa""]","A","The person wearing a pink shirt lying on the bed","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12400000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY5/DAY5_A5_KATRINA_12400000.mp4"
